ano,mes,data,regiao,uf,cultura,area_plantada_ha,producao_toneladas,produtividade,chuva_mm,temperatura_media,valor_producao,exportacoes,nivel_produtividade
2020,4,2020-04-01,Sudeste,RJ,Algodão,50361.53,214076.68,57.33,92.8,30.9,461454708.75,67090.27,Baixo
2020,4,2020-04-01,Sudeste,MG,Café,72478.63,103820.31,5.16,22.4,29.6,83538901.6,209960.08,Médio
2020,4,2020-04-01,Sudeste,MG,Arroz,75472.86,372979.03,23.21,134.6,31.3,125628885.78,150186.43,Médio
2020,4,2020-04-01,Sudeste,MG,Algodão,43158.16,327155.04,61.38,47.0,23.9,272449832.73,20732.24,Médio
2020,4,2020-04-01,Sudeste,ES,Feijão,47930.03,445001.74,12.04,36.0,28.5,155344776.89,243592.62,Médio
2020,4,2020-04-01,Sudeste,ES,Soja,30246.9,448655.77,59.67,166.8,25.9,442564558.82,938.6,Muito Alto
2020,4,2020-04-01,Sudeste,ES,Cana-de-açúcar,35610.93,84198.14,10.13,72.4,26.5,120102873.41,12186.95,Alto
2020,4,2020-04-01,Sul,PR,Cana-de-açúcar,69539.99,177367.1,13.36,42.1,26.2,69501159.16,231166.91,Alto
2020,4,2020-04-01,Sul,PR,Milho,3900.08,129610.16,8.25,141.6,27.8,362326477.3,71483.67,Médio
2020,4,2020-04-01,Sul,SC,Soja,11360.51,481372.46,19.12,65.2,22.1,491521752.65,235750.71,Alto
2020,4,2020-04-01,Sul,SC,Milho,63123.68,333230.99,3.96,110.6,23.3,274645322.9,170188.87,Médio
2020,4,2020-04-01,Sul,RS,Feijão,56503.52,13886.49,18.36,145.4,21.8,230700072.36,199342.64,Alto
2020,4,2020-04-01,Sul,RS,Cana-de-açúcar,15411.7,317936.28,1.91,66.0,29.1,370230056.8,186355.53,Baixo
2020,5,2020-05-01,Norte,AM,Milho,20272.86,212094.94,70.32,109.0,26.4,424297447.29,88824.77,Baixo
2020,5,2020-05-01,Norte,PA,Café,10637.08,467650.31,16.43,87.4,29.8,214868218.8,26532.7,Alto
2020,5,2020-05-01,Norte,PA,Soja,39815.56,321403.23,18.54,80.7,29.6,457005156.53,27722.92,Alto
2020,5,2020-05-01,Norte,RO,Milho,16107.98,201453.95,71.31,47.5,30.4,186427146.27,129873.79,Muito Alto
2020,5,2020-05-01,Norte,TO,Milho,47280.39,413552.8,6.87,193.3,26.5,207912225.55,16262.97,Muito Alto
2020,5,2020-05-01,Nordeste,BA,Arroz,27876.94,184109.03,15.47,68.4,34.9,392519095.44,41974.63,Médio
2020,5,2020-05-01,Nordeste,BA,Milho,58914.13,200958.34,7.56,203.4,28.0,195890674.9,80147.85,Alto
2020,5,2020-05-01,Nordeste,PE,Algodão,39519.3,350229.22,49.61,123.1,32.8,290524615.78,13641.54,Médio
2020,5,2020-05-01,Nordeste,PE,Milho,26433.88,13424.74,73.3,155.5,25.5,350842172.32,9578.1,Médio
2020,5,2020-05-01,Nordeste,CE,Café,32745.7,455263.55,70.92,166.7,29.6,201798970.34,243962.08,Baixo
2020,5,2020-05-01,Nordeste,CE,Café,35556.47,244915.08,41.85,175.4,29.7,492260923.32,222059.15,Baixo
2020,5,2020-05-01,Nordeste,MA,Algodão,44113.98,349355.94,37.42,180.9,23.2,103183720.64,170026.11,Baixo
2020,5,2020-05-01,Nordeste,PB,Soja,7528.94,63149.13,64.28,80.2,26.8,44915935.7,9969.17,Baixo
2020,5,2020-05-01,Centro-Oeste,DF,Soja,10632.92,125332.01,32.21,134.0,29.2,225324053.81,160450.06,Muito Alto
2020,5,2020-05-01,Centro-Oeste,GO,Soja,69795.49,87492.03,16.36,115.2,20.6,223417079.17,175986.85,Muito Alto
2020,5,2020-05-01,Centro-Oeste,GO,Algodão,52007.13,50467.85,32.2,123.9,27.0,473170867.05,120589.49,Alto
2020,5,2020-05-01,Centro-Oeste,MT,Soja,1808.09,110300.13,60.38,86.0,26.9,416824985.84,130795.79,Muito Alto
2020,5,2020-05-01,Centro-Oeste,MS,Arroz,39486.47,280420.97,29.99,77.3,21.8,33240306.77,232921.76,Médio
2020,5,2020-05-01,Sudeste,SP,Feijão,18660.03,471775.36,15.28,39.5,26.8,462155514.73,172449.25,Muito Alto
2020,5,2020-05-01,Sudeste,SP,Soja,62613.06,231103.67,29.23,38.5,23.1,47867537.59,185413.8,Médio
2020,5,2020-05-01,Sudeste,SP,Café,21833.79,369082.74,53.21,33.3,24.7,135383738.03,61704.15,Médio
2020,5,2020-05-01,Sudeste,RJ,Milho,39572.74,105364.77,15.08,47.7,26.6,209778161.73,136843.16,Muito Alto
2020,5,2020-05-01,Sudeste,RJ,Cana-de-açúcar,16717.16,269198.5,73.62,100.0,20.3,392828521.95,6073.61,Muito Alto
2020,5,2020-05-01,Sudeste,RJ,Café,52155.81,172627.36,44.08,63.4,32.2,243199491.87,247609.81,Baixo
2020,5,2020-05-01,Sudeste,RJ,Milho,56844.05,91584.95,14.43,160.0,25.4,491207880.9,133407.02,Baixo
2020,5,2020-05-01,Sudeste,MG,Arroz,3596.17,226385.27,58.77,33.4,25.6,443492746.88,1563.62,Médio
2020,5,2020-05-01,Sudeste,MG,Algodão,36565.74,37776.36,61.65,99.3,25.4,355651953.22,185305.24,Baixo
2020,5,2020-05-01,Sudeste,MG,Cana-de-açúcar,70579.18,254327.58,38.38,85.4,21.7,140906315.47,72753.78,Alto
2020,5,2020-05-01,Sudeste,ES,Soja,69860.04,215029.51,9.29,82.5,26.9,271096579.79,126856.3,Alto
2020,5,2020-05-01,Sudeste,ES,Café,20422.88,44210.95,69.48,33.8,35.4,124228671.57,75435.92,Muito Alto
2020,5,2020-05-01,Sudeste,ES,Algodão,25102.79,55776.05,4.12,95.0,23.8,290487489.52,78207.0,Muito Alto
2020,5,2020-05-01,Sul,PR,Feijão,73091.9,103616.18,71.0,98.3,25.1,300563673.86,70635.76,Alto
2020,5,2020-05-01,Sul,PR,Arroz,7889.33,163491.16,49.33,92.9,23.1,125896727.03,182946.84,Alto
2020,5,2020-05-01,Sul,SC,Feijão,37075.34,2350.88,57.85,246.2,23.1,255649486.91,173140.51,Muito Alto
2020,5,2020-05-01,Sul,SC,Feijão,20574.76,374087.64,1.69,92.8,24.8,251508169.56,17671.02,Baixo
2020,5,2020-05-01,Sul,RS,Soja,43423.98,186850.4,57.48,112.2,24.0,201665038.63,114750.99,Baixo
2020,5,2020-05-01,Sul,RS,Soja,60185.54,37089.51,28.17,111.3,29.3,324609435.83,164188.18,Alto
2020,6,2020-06-01,Norte,AM,Algodão,7308.09,229081.07,72.75,53.3,21.9,277090218.05,30179.18,Muito Alto
2020,6,2020-06-01,Norte,PA,Cana-de-açúcar,45284.14,220765.77,38.0,39.4,22.5,385246104.29,23815.69,Muito Alto
2020,6,2020-06-01,Norte,PA,Soja,70079.08,452853.48,75.88,158.8,26.0,399631471.21,210458.24,Baixo
2020,6,2020-06-01,Norte,RO,Feijão,77543.95,182513.12,11.9,124.5,25.5,33861598.3,243420.7,Médio
2020,6,2020-06-01,Norte,TO,Feijão,36357.06,118196.05,20.69,152.1,25.4,99206378.17,248296.16,Muito Alto
2020,6,2020-06-01,Nordeste,BA,Cana-de-açúcar,66137.86,70680.97,36.52,72.3,24.6,99165832.49,55350.26,Alto
2020,6,2020-06-01,Nordeste,BA,Café,20039.44,161276.59,45.0,51.7,24.3,325235298.43,6452.24,Médio
2020,6,2020-06-01,Nordeste,PE,Arroz,70151.62,254441.99,79.98,64.1,24.6,135330619.25,202434.81,Médio
2020,6,2020-06-01,Nordeste,PE,Arroz,32381.67,266902.71,29.46,68.8,26.6,14346657.02,123970.71,Baixo
2020,6,2020-06-01,Nordeste,CE,Feijão,27456.69,223876.51,69.56,61.1,27.3,106550186.75,167789.84,Muito Alto
2020,6,2020-06-01,Nordeste,CE,Algodão,50025.31,146366.58,22.59,105.4,28.9,381673674.16,113162.48,Baixo
2020,6,2020-06-01,Nordeste,MA,Cana-de-açúcar,32256.05,269231.26,1.12,113.1,28.4,134218471.58,131814.84,Médio
2020,6,2020-06-01,Nordeste,PB,Cana-de-açúcar,12965.75,86931.2,32.96,158.0,29.5,493029609.12,212344.17,Médio
2020,6,2020-06-01,Centro-Oeste,DF,Arroz,51383.78,69795.65,41.83,177.2,27.0,216021264.33,73977.88,Médio
2020,6,2020-06-01,Centro-Oeste,GO,Algodão,78391.54,411060.71,55.21,173.3,20.8,297304768.87,20313.01,Baixo
2020,6,2020-06-01,Centro-Oeste,GO,Café,42947.24,186248.52,56.26,122.5,25.0,313190430.08,46188.06,Médio
2020,6,2020-06-01,Centro-Oeste,MT,Feijão,21127.47,209746.86,33.71,68.8,28.8,141656951.99,20216.6,Muito Alto
2020,6,2020-06-01,Centro-Oeste,MS,Arroz,11384.2,481286.71,26.85,61.4,18.0,81281030.97,95329.23,Alto
2020,6,2020-06-01,Sudeste,SP,Arroz,1767.45,330045.8,78.75,98.9,28.1,7712233.58,73712.47,Baixo
2020,6,2020-06-01,Sudeste,SP,Arroz,60439.62,54747.73,2.81,123.8,27.3,332376052.86,25057.49,Baixo
2020,6,2020-06-01,Sudeste,SP,Arroz,64897.02,140976.78,52.96,80.5,31.5,299573084.51,68557.0,Muito Alto
2020,6,2020-06-01,Sudeste,RJ,Cana-de-açúcar,28187.37,124002.4,20.57,82.0,25.5,156570841.2,13166.77,Baixo
2020,6,2020-06-01,Sudeste,RJ,Milho,69601.23,227346.24,35.42,23.2,24.0,222953639.33,200213.03,Médio
2020,6,2020-06-01,Sudeste,RJ,Milho,15384.83,140651.87,66.76,97.7,18.8,329770604.36,11926.25,Baixo
2020,6,2020-06-01,Sudeste,RJ,Arroz,40686.14,77267.02,41.57,77.2,25.6,412193196.94,169860.66,Médio
2020,6,2020-06-01,Sudeste,MG,Algodão,54414.16,146378.61,2.68,140.0,21.7,95563785.4,179934.63,Muito Alto
2020,6,2020-06-01,Sudeste,MG,Arroz,2893.35,179856.67,43.93,164.4,23.9,371581694.06,38527.08,Muito Alto
2020,6,2020-06-01,Sudeste,MG,Cana-de-açúcar,8929.16,273932.19,9.02,73.5,25.4,121114098.51,144996.94,Alto
2020,6,2020-06-01,Sudeste,ES,Arroz,79321.8,231851.06,5.73,130.4,31.9,493098283.56,185882.55,Baixo
2020,6,2020-06-01,Sudeste,ES,Milho,6663.61,287761.06,32.29,64.8,21.0,134372492.56,43282.61,Médio
2020,6,2020-06-01,Sudeste,ES,Cana-de-açúcar,31914.45,15647.89,60.49,110.3,27.8,365527265.95,215482.91,Alto
2020,6,2020-06-01,Sul,PR,Café,44670.67,26762.64,2.75,122.9,26.0,311944540.52,59285.21,Muito Alto
2020,6,2020-06-01,Sul,PR,Café,6041.28,61952.22,29.14,25.6,32.2,122283680.96,210353.26,Médio
2020,6,2020-06-01,Sul,SC,Feijão,31902.13,340194.6,52.42,87.6,23.6,393326345.62,40483.07,Médio
2020,6,2020-06-01,Sul,SC,Arroz,17812.54,10933.86,17.68,67.8,20.3,204578367.63,82761.42,Médio
2020,6,2020-06-01,Sul,RS,Milho,53440.62,417522.97,62.32,50.5,27.9,322051996.79,94341.17,Baixo
2020,6,2020-06-01,Sul,RS,Algodão,65735.29,227592.95,44.41,232.4,28.1,466448949.85,51624.51,Muito Alto
2020,7,2020-07-01,Norte,AM,Arroz,70469.27,437780.17,6.3,152.5,31.6,201361069.21,169723.25,Muito Alto
2020,7,2020-07-01,Norte,PA,Cana-de-açúcar,75122.03,402420.27,30.6,135.3,24.1,469182565.83,83295.86,Alto
2020,7,2020-07-01,Norte,PA,Café,12292.56,34046.22,54.74,181.3,23.9,175641153.18,229212.53,Médio
2020,7,2020-07-01,Norte,RO,Café,4656.54,386997.91,68.56,123.7,23.6,461861602.06,10421.95,Alto
2020,7,2020-07-01,Norte,TO,Arroz,47474.49,470195.6,38.14,49.8,14.6,394038558.2,16380.32,Muito Alto
2020,7,2020-07-01,Nordeste,BA,Arroz,26301.91,447436.89,64.26,151.5,32.2,32477160.04,212964.57,Médio
2020,7,2020-07-01,Nordeste,BA,Arroz,57173.64,365435.32,17.89,40.2,24.8,142063673.75,159358.73,Médio
2020,7,2020-07-01,Nordeste,PE,Cana-de-açúcar,2796.36,353020.22,14.47,114.1,24.5,31465146.34,246023.33,Médio
2020,7,2020-07-01,Nordeste,PE,Feijão,43793.24,482151.58,55.14,66.2,29.1,291737301.95,212443.61,Muito Alto
2020,7,2020-07-01,Nordeste,CE,Milho,63178.6,234054.34,69.09,116.8,27.1,122503052.31,179452.71,Muito Alto
2020,7,2020-07-01,Nordeste,CE,Feijão,47962.2,306366.26,1.88,96.2,24.8,199055520.21,137310.3,Muito Alto
2020,7,2020-07-01,Nordeste,MA,Arroz,70037.78,495467.02,77.56,101.1,34.2,184535509.52,125918.93,Baixo
2020,7,2020-07-01,Nordeste,PB,Soja,72182.83,282521.83,37.01,126.3,20.2,442844966.47,99727.74,Alto
2020,7,2020-07-01,Centro-Oeste,DF,Milho,25697.27,199214.54,19.52,184.9,22.8,413942073.84,92007.55,Baixo
2020,7,2020-07-01,Centro-Oeste,GO,Milho,77097.49,54926.09,57.25,75.3,28.7,465181413.59,90673.23,Alto
2020,7,2020-07-01,Centro-Oeste,GO,Cana-de-açúcar,72868.03,202786.67,16.49,184.1,37.1,227519697.3,23589.51,Baixo
2020,7,2020-07-01,Centro-Oeste,MT,Feijão,56967.05,194603.68,18.79,78.7,28.8,195803115.76,187542.49,Médio
2020,7,2020-07-01,Centro-Oeste,MS,Milho,12718.48,293383.08,71.79,81.1,19.4,69556937.53,72144.95,Baixo
2020,7,2020-07-01,Sudeste,SP,Arroz,50245.95,467267.81,61.43,123.9,30.5,297216315.42,95359.3,Baixo
2020,7,2020-07-01,Sudeste,SP,Soja,78671.59,228530.98,50.2,105.2,20.6,455875312.75,105442.45,Muito Alto
2020,7,2020-07-01,Sudeste,SP,Cana-de-açúcar,28729.71,304971.88,23.57,70.2,23.1,412447532.4,169710.54,Médio
2020,7,2020-07-01,Sudeste,RJ,Cana-de-açúcar,20746.31,232012.63,3.8,180.8,24.0,66970616.66,11782.43,Baixo
2020,7,2020-07-01,Sudeste,RJ,Milho,57110.46,175376.32,43.67,122.7,28.3,333342636.34,150854.44,Médio
2020,7,2020-07-01,Sudeste,RJ,Arroz,27344.9,42662.59,22.18,121.3,28.9,405683900.29,163446.15,Baixo
2020,7,2020-07-01,Sudeste,RJ,Soja,17894.25,429935.53,24.54,153.2,26.3,64301307.77,87698.44,Muito Alto
2020,7,2020-07-01,Sudeste,MG,Soja,53602.18,216592.14,6.13,51.7,25.5,324835226.67,8687.58,Alto
2020,7,2020-07-01,Sudeste,MG,Arroz,37485.97,16987.58,42.48,19.4,23.5,162962927.26,200625.64,Baixo
2020,7,2020-07-01,Sudeste,MG,Algodão,44540.17,183793.52,64.05,158.4,21.8,92495529.94,166260.44,Muito Alto
2020,7,2020-07-01,Sudeste,ES,Milho,65308.03,25841.24,32.99,118.7,29.8,394453548.66,13124.07,Médio
2020,7,2020-07-01,Sudeste,ES,Café,59600.43,314623.94,74.68,79.3,38.4,86176359.82,10400.87,Médio
2020,7,2020-07-01,Sudeste,ES,Feijão,2608.54,401155.9,18.3,66.7,26.7,323986021.07,230392.5,Muito Alto
2020,7,2020-07-01,Sul,PR,Soja,15523.42,456186.42,39.17,88.0,32.9,123323396.23,43979.82,Muito Alto
2020,7,2020-07-01,Sul,PR,Feijão,38561.52,102943.07,67.76,44.3,29.2,32912282.86,152046.9,Baixo
2020,7,2020-07-01,Sul,SC,Milho,23345.25,367149.41,67.99,142.3,25.5,122553183.82,133628.37,Muito Alto
2020,7,2020-07-01,Sul,SC,Milho,1075.27,125934.33,60.62,91.6,19.2,437603010.03,228467.09,Médio
2020,7,2020-07-01,Sul,RS,Milho,3557.49,350322.56,42.66,82.7,26.6,249223873.67,106447.72,Baixo
2020,7,2020-07-01,Sul,RS,Soja,44762.03,495972.64,26.12,182.2,21.2,494064971.29,7168.66,Muito Alto
2020,8,2020-08-01,Norte,AM,Café,10529.73,286795.65,25.26,16.4,31.2,217115670.88,73275.15,Muito Alto
2020,8,2020-08-01,Norte,PA,Soja,9193.76,372437.4,67.7,108.1,32.6,13998184.04,147666.44,Alto
2020,8,2020-08-01,Norte,PA,Café,70047.37,360031.91,49.4,108.3,28.0,342764803.12,197410.03,Médio
2020,8,2020-08-01,Norte,RO,Feijão,59281.68,177199.85,24.31,74.4,33.4,100213047.78,205624.72,Muito Alto
2020,8,2020-08-01,Norte,TO,Algodão,73170.34,220708.62,23.2,49.9,33.0,156275829.84,182442.63,Baixo
2020,8,2020-08-01,Nordeste,BA,Milho,23825.76,465387.76,58.31,125.1,23.7,389112097.49,244222.35,Muito Alto
2020,8,2020-08-01,Nordeste,BA,Algodão,65549.08,192901.51,73.25,79.0,24.9,301857395.91,16115.56,Alto
2020,8,2020-08-01,Nordeste,PE,Feijão,5399.18,397708.14,37.36,52.2,16.9,415213712.03,221348.96,Muito Alto
2020,8,2020-08-01,Nordeste,PE,Soja,998.28,430566.12,18.69,31.2,29.3,123731199.39,168438.12,Médio
2020,8,2020-08-01,Nordeste,CE,Soja,38140.32,465287.15,1.59,35.3,27.9,56199784.24,121631.55,Muito Alto
2020,8,2020-08-01,Nordeste,CE,Café,4108.73,310746.78,34.82,147.8,26.0,178367891.58,166028.96,Médio
2020,8,2020-08-01,Nordeste,MA,Soja,78205.25,179204.82,32.85,196.5,24.5,406207492.75,81836.27,Alto
2020,8,2020-08-01,Nordeste,PB,Café,73962.47,68918.01,71.15,93.9,26.8,476613466.43,171828.15,Alto
2020,8,2020-08-01,Centro-Oeste,DF,Algodão,30523.76,28354.84,23.87,43.3,29.8,494568228.13,173258.64,Baixo
2020,8,2020-08-01,Centro-Oeste,GO,Soja,50756.67,141664.1,77.55,48.4,20.8,339368307.93,129011.64,Alto
2020,8,2020-08-01,Centro-Oeste,GO,Cana-de-açúcar,16412.14,43696.57,17.01,127.1,21.8,136810666.78,241332.63,Baixo
2020,8,2020-08-01,Centro-Oeste,MT,Cana-de-açúcar,60688.44,367933.52,63.04,99.3,31.6,386433230.44,147873.33,Baixo
2020,8,2020-08-01,Centro-Oeste,MS,Soja,4158.7,454573.18,71.1,216.9,31.5,156549461.14,225338.91,Baixo
2020,8,2020-08-01,Sudeste,SP,Café,55848.04,196387.67,72.55,179.3,28.0,67807985.34,93634.45,Baixo
2020,8,2020-08-01,Sudeste,SP,Soja,62013.13,327846.76,48.09,171.8,22.2,411241909.52,151853.37,Muito Alto
2020,8,2020-08-01,Sudeste,SP,Soja,35681.45,334267.96,42.32,102.3,27.0,380929854.87,249276.89,Alto
2020,8,2020-08-01,Sudeste,RJ,Algodão,8393.18,163926.2,59.46,82.1,23.0,147596754.4,175099.12,Muito Alto
2020,8,2020-08-01,Sudeste,RJ,Café,62119.85,80622.28,35.28,158.6,31.3,136366269.18,193002.31,Muito Alto
2020,8,2020-08-01,Sudeste,RJ,Arroz,40023.96,388803.51,79.09,72.8,17.5,75640390.28,144966.89,Alto
2020,8,2020-08-01,Sudeste,RJ,Arroz,38777.73,174527.34,78.34,95.8,30.1,159296569.26,156066.19,Baixo
2020,8,2020-08-01,Sudeste,MG,Café,41911.77,343976.01,1.4,128.8,30.4,403763266.27,17438.02,Alto
2020,8,2020-08-01,Sudeste,MG,Algodão,15879.2,418753.0,4.46,110.4,25.8,298910925.27,241520.13,Muito Alto
2020,8,2020-08-01,Sudeste,MG,Feijão,57409.93,237160.65,37.4,110.3,27.2,416320982.56,189299.75,Médio
2020,8,2020-08-01,Sudeste,ES,Arroz,44536.17,222627.36,60.44,96.9,24.8,373124111.07,21794.92,Alto
2020,8,2020-08-01,Sudeste,ES,Café,65936.74,145913.63,16.31,128.9,27.6,70214371.45,60450.03,Médio
2020,8,2020-08-01,Sudeste,ES,Feijão,50782.97,147714.39,67.27,132.1,20.2,323149759.81,81789.18,Médio
2020,8,2020-08-01,Sul,PR,Café,33820.32,313781.27,37.65,47.6,19.9,338793651.24,158672.73,Médio
2020,8,2020-08-01,Sul,PR,Café,63752.53,96378.09,9.82,48.2,22.3,285128212.72,35357.73,Baixo
2020,8,2020-08-01,Sul,SC,Feijão,32132.23,453624.55,33.19,102.2,22.5,95144840.18,117833.22,Baixo
2020,8,2020-08-01,Sul,SC,Algodão,17143.71,291524.15,60.68,171.6,31.9,162960246.04,183418.77,Médio
2020,8,2020-08-01,Sul,RS,Feijão,26072.78,96052.52,36.99,99.5,24.3,177640677.46,204051.62,Médio
2020,8,2020-08-01,Sul,RS,Cana-de-açúcar,1370.14,445276.1,58.0,93.1,25.2,239659356.98,177666.34,Médio
2020,9,2020-09-01,Norte,AM,Café,9219.26,378565.04,63.04,167.2,29.8,278892784.73,130463.87,Alto
2020,9,2020-09-01,Norte,PA,Soja,60584.16,180434.66,67.37,56.2,22.0,111438274.69,190516.51,Muito Alto
2020,9,2020-09-01,Norte,PA,Milho,12058.16,444456.43,40.02,63.3,27.9,188056818.22,97932.99,Baixo
2020,9,2020-09-01,Norte,RO,Arroz,18475.82,130285.95,14.46,81.0,24.9,375453864.28,67488.61,Baixo
2020,9,2020-09-01,Norte,TO,Cana-de-açúcar,47658.86,247071.98,19.58,93.5,19.2,40526383.47,162931.97,Muito Alto
2020,9,2020-09-01,Nordeste,BA,Arroz,71205.76,83560.61,29.91,65.9,21.8,201433575.03,107184.25,Baixo
2020,9,2020-09-01,Nordeste,BA,Milho,65092.8,424197.92,14.19,43.2,30.0,392194984.76,8814.94,Alto
2020,9,2020-09-01,Nordeste,PE,Algodão,8890.92,276020.78,46.83,50.5,23.6,406547386.3,97454.89,Médio
2020,9,2020-09-01,Nordeste,PE,Milho,34222.55,196710.66,76.26,97.4,28.5,5606930.1,97982.72,Alto
2020,9,2020-09-01,Nordeste,CE,Cana-de-açúcar,5824.13,355204.72,51.18,91.7,24.6,128743100.03,141487.26,Médio
2020,9,2020-09-01,Nordeste,CE,Arroz,7598.14,361006.81,40.65,161.9,32.0,323697197.43,16736.78,Médio
2020,9,2020-09-01,Nordeste,MA,Feijão,22282.28,242832.73,76.63,55.4,32.7,444430186.74,212038.66,Baixo
2020,9,2020-09-01,Nordeste,PB,Milho,54082.99,166346.09,1.18,105.2,25.1,20453890.12,104898.24,Baixo
2020,9,2020-09-01,Centro-Oeste,DF,Feijão,30077.94,12243.33,58.0,48.2,30.6,317409194.82,131246.35,Alto
2020,9,2020-09-01,Centro-Oeste,GO,Arroz,62432.18,9410.06,76.9,169.5,23.4,12075235.29,226036.6,Baixo
2020,9,2020-09-01,Centro-Oeste,GO,Café,75269.69,152158.63,35.15,52.5,19.3,245151948.78,70742.99,Médio
2020,9,2020-09-01,Centro-Oeste,MT,Algodão,37235.76,460391.83,29.89,103.4,29.9,217479079.94,45453.47,Médio
2020,9,2020-09-01,Centro-Oeste,MS,Milho,47197.68,463178.62,24.14,107.9,29.0,277409686.35,15279.63,Muito Alto
2020,9,2020-09-01,Sudeste,SP,Algodão,54336.0,443753.65,75.7,115.8,26.7,174319583.2,129832.21,Alto
2020,9,2020-09-01,Sudeste,SP,Arroz,13494.82,89940.26,33.15,37.2,35.6,186823539.98,123735.51,Médio
2020,9,2020-09-01,Sudeste,SP,Feijão,43956.12,266719.32,6.97,25.8,14.3,111241328.36,207919.26,Alto
2020,9,2020-09-01,Sudeste,RJ,Arroz,69352.26,341419.18,26.26,134.7,22.5,53005051.63,119550.96,Médio
2020,9,2020-09-01,Sudeste,RJ,Soja,70040.85,296725.88,15.1,126.8,22.6,255339769.08,168546.62,Médio
2020,9,2020-09-01,Sudeste,RJ,Café,19448.39,363715.5,71.43,27.5,23.8,292103698.63,193683.76,Alto
2020,9,2020-09-01,Sudeste,RJ,Cana-de-açúcar,29009.3,356732.32,40.24,96.3,29.4,477889691.14,35182.02,Muito Alto
2020,9,2020-09-01,Sudeste,MG,Feijão,43367.58,37437.51,3.52,124.1,20.0,8773316.63,116126.95,Baixo
2020,9,2020-09-01,Sudeste,MG,Arroz,44770.29,418926.2,34.3,69.0,28.0,136712673.47,199753.02,Baixo
2020,9,2020-09-01,Sudeste,MG,Café,38841.44,176418.85,59.93,68.9,28.2,446499375.36,245148.76,Muito Alto
2020,9,2020-09-01,Sudeste,ES,Milho,41548.84,326909.39,20.82,71.1,28.6,252609053.92,48798.52,Médio
2020,9,2020-09-01,Sudeste,ES,Milho,52316.35,132314.06,50.55,18.7,25.9,237557221.99,11513.63,Baixo
2020,9,2020-09-01,Sudeste,ES,Algodão,8523.98,308517.84,55.94,46.2,30.6,86420959.58,46619.97,Alto
2020,9,2020-09-01,Sul,PR,Algodão,12840.09,135899.35,72.88,161.5,27.0,311590827.51,33639.25,Alto
2020,9,2020-09-01,Sul,PR,Café,39054.03,336966.25,73.63,77.9,29.7,380155154.59,158381.12,Muito Alto
2020,9,2020-09-01,Sul,SC,Café,13098.18,96380.4,22.37,90.7,29.8,161956001.1,78899.67,Muito Alto
2020,9,2020-09-01,Sul,SC,Café,75828.6,64306.77,15.0,88.3,25.5,59204715.26,243694.61,Alto
2020,9,2020-09-01,Sul,RS,Café,15708.82,106803.64,58.64,97.9,26.6,103209236.55,50616.54,Alto
2020,9,2020-09-01,Sul,RS,Arroz,77442.3,477797.95,25.56,38.5,25.5,402825209.31,88959.16,Médio
2020,10,2020-10-01,Norte,AM,Algodão,1588.46,114197.91,10.29,241.9,24.9,482398775.68,90966.11,Muito Alto
2020,10,2020-10-01,Norte,PA,Algodão,3934.35,104462.97,23.63,80.2,29.7,79867649.58,243116.97,Alto
2020,10,2020-10-01,Norte,PA,Feijão,14403.31,126918.53,60.5,72.7,22.0,445098556.99,176341.23,Muito Alto
2020,10,2020-10-01,Norte,RO,Arroz,8095.69,445194.65,38.86,76.0,29.6,116332998.95,206890.9,Alto
2020,10,2020-10-01,Norte,TO,Algodão,52034.09,201151.44,76.43,44.9,19.7,131997656.0,26710.35,Médio
2020,10,2020-10-01,Nordeste,BA,Milho,17565.03,16026.38,63.94,159.7,33.5,114733127.18,231224.97,Baixo
2020,10,2020-10-01,Nordeste,BA,Arroz,76135.06,163548.23,36.03,110.2,31.0,256134757.58,8114.4,Baixo
2020,10,2020-10-01,Nordeste,PE,Soja,64554.02,272149.45,67.74,76.6,23.9,404365479.42,232880.27,Muito Alto
2020,10,2020-10-01,Nordeste,PE,Café,48199.97,16738.32,11.31,31.4,28.5,206712211.26,13200.99,Baixo
2020,10,2020-10-01,Nordeste,CE,Algodão,38177.79,75161.36,7.01,33.6,24.6,344009771.82,247231.76,Baixo
2020,10,2020-10-01,Nordeste,CE,Feijão,42362.65,251895.69,9.43,68.2,27.1,95036080.59,151533.26,Muito Alto
2020,10,2020-10-01,Nordeste,MA,Milho,20695.85,442542.34,33.65,152.0,24.2,235793109.1,101013.07,Médio
2020,10,2020-10-01,Nordeste,PB,Milho,51340.9,310374.02,6.54,123.0,26.5,131995132.84,170266.25,Baixo
2020,10,2020-10-01,Centro-Oeste,DF,Feijão,25990.24,384899.06,18.5,21.3,25.9,198562267.87,225795.06,Alto
2020,10,2020-10-01,Centro-Oeste,GO,Café,47848.04,180470.23,26.66,96.1,21.1,24630094.03,109982.11,Baixo
2020,10,2020-10-01,Centro-Oeste,GO,Soja,23785.32,117334.68,79.58,49.9,28.7,259620446.55,205505.49,Baixo
2020,10,2020-10-01,Centro-Oeste,MT,Soja,56289.78,108609.03,53.37,161.5,31.5,131936692.19,99432.89,Médio
2020,10,2020-10-01,Centro-Oeste,MS,Cana-de-açúcar,28688.53,258557.63,34.7,202.6,31.7,247555918.06,38177.36,Médio
2020,10,2020-10-01,Sudeste,SP,Milho,7647.03,294000.96,48.89,86.1,26.8,151754639.87,186617.68,Alto
